item_sku,rec_sku,price
315IMMYA,212SFSMY,391.0
315IMMYA,110TMDY,177.5
315IMMYA,S9704KR,54.25
315IMMYA,S9706KRA,51.25
315IMMYA,212SFMY,391.0
315IMMYA,111TMMDY,224.5
315IMMYA,TW401,61.0
315SIMMYA,112TMMY,245.0
315SIMMYA,112STMMY,355.0
315SIMMYA,110TMY,177.5
315SIMMYA,TWM26,44.0
315SIMMYA,211FSY,246.0
315SIMMYA,211SFY,377.0
315SIMMYA,110STMY,284.0
315SIMMYA,208EFAY,227.0
315SIMMYA,211FY,246.0
315SIMMYA,211SFSY,377.0
315SIMMYA,212FMY,260.0
315SIMMYA,313TSYA,685.0
315SIMMYA,212FSMY,260.0
315SIMMYA,212SFSMY,391.0
315SIMMYA,214IMFMYA,266.0
315SIMMYA,207EFAMY,218.5
315SIMMYA,212EFTXY,459.0
315SIMMYA,S9704KR,54.25
315SIMMYA,311IMYA,296.0
315SIMMYA,212SIMFYA,379.0
315SIMMYA,110TMDY,177.5
315SIMMYA,212SFMY,391.0
315SIMMYA,214SIMFMYA,396.0
315SIMMYA,313TWMYA,402.0
315SIMMYA,313SIMA,620.0
315SIMMYA,315IMMYA,375.0
315SIMMYA,212IMFMSYA,272.0
315SIMMYA,313TSMYA,560.0
315SIMMYA,BLPTHC87,610.0
315SIMMYA,S9706KRA,51.25
315SIMMYA,111TMMDY,224.5
315SIMMYA,SIMM360,77.25
315SIMMYA,SIMM320,71.75
315SIMMYA,SFSM6,29.5
315SIMMYA,SFSM7,29.5
315SIMMYA,SIMM300,67.0
315SIMMYA,313SWMYA,398.0
315SIMMYA,TWM27,44.0
315SIMMYA,SW381,56.25
315SIMMYA,SIMM340,75.75
315SIMMYA,SWM101A,28.5
315SIMMYA,SWM111A,28.5
315SIMMYA,TWM25,40.25
315SIMMYA,SW401,61.25
315SIMMYA,FSM71,21.35
315SIMMYA,STMM5,30.0
315SIMMYA,TMM5,20.8
315SIMMYA,FSM61,21.35
320SIM,212SFSMY,391.0
320SIM,315IMMYA,375.0
320SIM,110TMDY,177.5
320SIM,212FSMY,260.0
320SIM,315SIMMYA,605.0
320SIM,BLPTHC87,610.0
320SIM,214IMFMYA,266.0
320SIM,214SIMFMYA,396.0
320SIM,212SIMFYA,379.0
320SIM,212IMFMSYA,272.0
325SIMM,315IMMYA,375.0
325SIMM,110TMDY,177.5
325SIMM,212FSMY,260.0
325SIMM,315SIMMYA,605.0
325SIMM,BLPTHC87,610.0
325SIMM,313TSMYA,560.0
325SIMM,212SIMFYA,379.0
325SIMM,214IMFMYA,266.0
325SIMM,214SIMFMYA,396.0
325SIMM,212IMFMSYA,272.0
414AHD,110TMDY,177.5
414AHD,214IMFMYA,266.0
414AHD,214SIMFMYA,396.0
414AHD,315SIMMYA,605.0
414AHD,BLPTHC87,610.0
414AHD,211SFSY,377.0
414AHD,207EFAMY,218.5
414AHD,212EFTXY,459.0
414AHD,212SFSMY,391.0
414AHD,212FSMY,260.0
BLPSM1412,212IMFMSYA,272.0
BLPSM1412,212SFSMY,391.0
BLPSM1412,315IMMYA,375.0
BLPSM1412,110TMDY,177.5
BLPSM1412,212FSMY,260.0
BLPSM1412,214IMFMYA,266.0
BLPSM1412,214SIMFMYA,396.0
BLPSM1412,315SIMMYA,605.0
BLPSM1412,BLPTHC87,610.0
BLPSM1412,BLPSM1410,4.35
BLPTE3810,315IMMYA,375.0
BLPTE3810,110TMDY,177.5
BLPTE3810,212FSMY,260.0
BLPTE3810,214IMFMYA,266.0
BLPTE3810,214SIMFMYA,396.0
BLPTE3810,315SIMMYA,605.0
BLPTE3810,BLPTHC87,610.0
BLPTE3810,BLPTE3816,8.55
BLPTE3810,BLPTE3812,8.55
BLPTE3810,BLPTE3814,8.55
BLPTE3812,315IMMYA,375.0
BLPTE3812,110TMDY,177.5
BLPTE3812,212FSMY,260.0
BLPTE3812,214IMFMYA,266.0
BLPTE3812,214SIMFMYA,396.0
BLPTE3812,315SIMMYA,605.0
BLPTE3812,BLPTHC87,610.0
BLPTE3812,BLPTE3810,8.55
BLPTE3812,BLPTE3816,8.55
BLPTE3812,BLPTE3814,8.55
BLPTE3814,315IMMYA,375.0
BLPTE3814,110TMDY,177.5
BLPTE3814,212FSMY,260.0
BLPTE3814,214IMFMYA,266.0
BLPTE3814,214SIMFMYA,396.0
BLPTE3814,315SIMMYA,605.0
BLPTE3814,BLPTHC87,610.0
BLPTE3814,BLPTE3810,8.55
BLPTE3814,BLPTE3812,8.55
BLPTE3814,BLPTE3816,8.55
BLPTE3816,315IMMYA,375.0
BLPTE3816,110TMDY,177.5
BLPTE3816,212FSMY,260.0
BLPTE3816,214IMFMYA,266.0
BLPTE3816,214SIMFMYA,396.0
BLPTE3816,315SIMMYA,605.0
BLPTE3816,BLPTHC87,610.0
BLPTE3816,BLPTE3810,8.55
BLPTE3816,BLPTE3812,8.55
BLPTE3816,BLPTE3814,8.55
BLPTHC87,S9704KA,52.75
BLPTHC87,214SIMFMYA,396.0
BLPTHC87,212SIMFYA,379.0
BLPTHC87,313TWYA,419.0
BLPTHC87,214IMFMYA,266.0
BLPTHC87,211FSY,246.0
BLPTHC87,112TMMY,245.0
BLPTHC87,313TSMYA,560.0
BLPTHC87,212IMFMSYA,272.0
BLPTHC87,313SIMA,620.0
BLPTHC87,311IMYA,296.0
BLPTHC87,313TSYA,685.0
BLPTHC87,313SWYA,429.0
BLPTHC87,315IMMYA,375.0
BLPTHC87,S9711KA,55.5
BLPTHC87,212FSMY,260.0
BLPTHC87,312SIMM,530.0
BLPTHC87,112STMMY,355.0
BLPTHC87,211SFSY,377.0
BLPTHC87,212SFSMY,391.0
BLPTHC87,208EPIT,403.0
BLPTHC87,S9706KRA,51.25
BLPTHC87,S9704KR,54.25
BLPTHC87,110TMDY,177.5
BLPTHC87,211FY,246.0
BLPTHC87,110STMY,284.0
BLPTHC87,212FMY,260.0
BLPTHC87,111TMMDY,224.5
BLPTHC87,313TWMYA,402.0
BLPTHC87,315SIMMYA,605.0
BLPTHC87,SIMM360,77.25
BLPTHC87,124STTMM,600.0
BLPTHC87,SIMM320,71.75
BLPTHC87,TW401,61.0
BLPTHC87,SIMM300,67.0
BLPTHC87,TWM27,44.0
BLPTHC87,TWM32,63.5
BLPTHC87,313SWMYA,398.0
BLPTHC87,TWM26,44.0
BLPTHC87,SW401,61.25
BLPTHC87,SFSM6,29.5
BLPTHC87,SW381,56.25
BLPTHC87,SIMM340,75.75
BLPTHC87,FSM61,21.35
BLPTHC87,TWM30,57.0
BLPTHC87,TWM25,40.25
BLPTHC87,SFSM7,29.5
BLPTHC87,SWM101A,28.5
BLPTHC87,SWM111A,28.5
BLPTHC87,TMM5,20.8
BLPTHC87,STMM5,30.0
BLPTHC87,FSM71,21.35
F161,208EPIT,403.0
F161,112TMMY,245.0
F161,S9706KRA,51.25
F161,209EFTXBY,344.0
F161,211FSY,246.0
F161,208EFAY,227.0
F161,206EFABL,250.25
F161,211SFSY,377.0
F161,PIT120,94.25
F161,TW421,68.0
F161,TW401,61.0
F161,TW381,56.25
F161,IMM360,68.25
F161,TW441,81.75
F161,GF22,21.5
F161,STX70E,64.5
F161,TW481,95.0
F161,SAM19E,79.25
F161,FABLM5E,39.75
F161,TMD8,18.2
F161,FAML6E,39.0
F161,FRX181,68.25
F161,SA16E,31.25
F161,FA12LE,45.75
F161,FLE140A,18.85
FA10E,212SFSMY,391.0
FA10E,315IMMYA,375.0
FA10E,212FSMY,260.0
FA10E,214IMFMYA,266.0
FA10E,214SIMFMYA,396.0
FA10E,315SIMMYA,605.0
FA10E,BLPTHC87,610.0
FA10E,211FY,246.0
FA10E,110TMDY,177.5
FA10E,S6106KA,97.25
FA12LE,208EPIT,403.0
FA12LE,112TMMY,245.0
FA12LE,S9706KRA,51.25
FA12LE,208EFAY,227.0
FA12LE,211FSY,246.0
FA12LE,TW421,68.0
FA12LE,PIT120,94.25
FA12LE,209EFTXBY,344.0
FA12LE,211SFSY,377.0
FA12LE,TW441,81.75
FA12LE,206EFABL,250.25
FA12LE,TW401,61.0
FA12LE,TW381,56.25
FA12LE,IMM360,68.25
FA12LE,GF22,21.5
FA12LE,TMD8,18.2
FA12LE,STX70E,64.5
FA12LE,F161,20.75
FA12LE,TW481,95.0
FA12LE,FABLM5E,39.75
FA12LE,SAM19E,79.25
FA12LE,FRX181,68.25
FA12LE,SA16E,31.25
FA12LE,FLE140A,18.85
FA12LE,FAML6E,39.0
FABLM5E,208EPIT,403.0
FABLM5E,112TMMY,245.0
FABLM5E,S9706KRA,51.25
FABLM5E,208EFAY,227.0
FABLM5E,211FSY,246.0
FABLM5E,209EFTXBY,344.0
FABLM5E,PIT120,94.25
FABLM5E,206EFABL,250.25
FABLM5E,211SFSY,377.0
FABLM5E,TW421,68.0
FABLM5E,TW401,61.0
FABLM5E,TW381,56.25
FABLM5E,TW441,81.75
FABLM5E,IMM360,68.25
FABLM5E,GF22,21.5
FABLM5E,STX70E,64.5
FABLM5E,TW481,95.0
FABLM5E,F161,20.75
FABLM5E,TMD8,18.2
FABLM5E,SAM19E,79.25
FABLM5E,FRX181,68.25
FABLM5E,FLE140A,18.85
FABLM5E,SA16E,31.25
FABLM5E,FAML6E,39.0
FABLM5E,FA12LE,45.75
FAML6E,208EPIT,403.0
FAML6E,112TMMY,245.0
FAML6E,S9706KRA,51.25
FAML6E,211FSY,246.0
FAML6E,208EFAY,227.0
FAML6E,TW421,68.0
FAML6E,PIT120,94.25
FAML6E,209EFTXBY,344.0
FAML6E,211SFSY,377.0
FAML6E,TW441,81.75
FAML6E,206EFABL,250.25
FAML6E,TW401,61.0
FAML6E,TW381,56.25
FAML6E,IMM360,68.25
FAML6E,GF22,21.5
FAML6E,STX70E,64.5
FAML6E,F161,20.75
FAML6E,TMD8,18.2
FAML6E,TW481,95.0
FAML6E,SAM19E,79.25
FAML6E,FRX181,68.25
FAML6E,FABLM5E,39.75
FAML6E,SA16E,31.25
FAML6E,FLE140A,18.85
FAML6E,FA12LE,45.75
FLE140A,208EPIT,403.0
FLE140A,112TMMY,245.0
FLE140A,S9706KRA,51.25
FLE140A,208EFAY,227.0
FLE140A,211FSY,246.0
FLE140A,209EFTXBY,344.0
FLE140A,206EFABL,250.25
FLE140A,211SFSY,377.0
FLE140A,PIT120,94.25
FLE140A,TW421,68.0
FLE140A,TW401,61.0
FLE140A,TW381,56.25
FLE140A,TW441,81.75
FLE140A,IMM360,68.25
FLE140A,GF22,21.5
FLE140A,TW481,95.0
FLE140A,STX70E,64.5
FLE140A,FABLM5E,39.75
FLE140A,TMD8,18.2
FLE140A,F161,20.75
FLE140A,SAM19E,79.25
FLE140A,FAML6E,39.0
FLE140A,FRX181,68.25
FLE140A,SA16E,31.25
FLE140A,FA12LE,45.75
FRX181,208EPIT,403.0
FRX181,112TMMY,245.0
FRX181,S9706KRA,51.25
FRX181,211FSY,246.0
FRX181,211SFSY,377.0
FRX181,208EFAY,227.0
FRX181,209EFTXBY,344.0
FRX181,TW421,68.0
FRX181,PIT120,94.25
FRX181,206EFABL,250.25
FRX181,TW401,61.0
FRX181,TW441,81.75
FRX181,TW381,56.25
FRX181,IMM360,68.25
FRX181,TMD8,18.2
FRX181,GF22,21.5
FRX181,FABLM5E,39.75
FRX181,TW481,95.0
FRX181,F161,20.75
FRX181,STX70E,64.5
FRX181,FAML6E,39.0
FRX181,SAM19E,79.25
FRX181,FLE140A,18.85
FRX181,FA12LE,45.75
FRX181,SA16E,31.25
FSM61,110TMDY,177.5
FSM61,214IMFMYA,266.0
FSM61,214SIMFMYA,396.0
FSM61,315SIMMYA,605.0
FSM61,BLPTHC87,610.0
FSM61,212SFSMY,391.0
FSM61,212FSMY,260.0
FSM61,SFSM7,29.5
FSM61,SFSM6,29.5
FSM61,FSM71,21.35
FSM71,112STMMY,355.0
FSM71,112TMMY,245.0
FSM71,212SFSMY,391.0
FSM71,212FMY,260.0
FSM71,212FSMY,260.0
FSM71,211FY,246.0
FSM71,SFSM7,29.5
FSM71,313SWMYA,398.0
FSM71,SW401,61.25
FSM71,SFSM6,29.5
FSM71,SW381,56.25
FSM71,SWM101A,28.5
FSM71,SWM111A,28.5
FSM71,FSM61,21.35
FTX40E,212SFSMY,391.0
FTX40E,315IMMYA,375.0
FTX40E,110TMDY,177.5
FTX40E,212FSMY,260.0
FTX40E,214IMFMYA,266.0
FTX40E,214SIMFMYA,396.0
FTX40E,315SIMMYA,605.0
FTX40E,BLPTHC87,610.0
FTX40E,112TMMY,245.0
FTX40E,FTX45E,40.75
FTX45E,212SFSMY,391.0
FTX45E,315IMMYA,375.0
FTX45E,110TMDY,177.5
FTX45E,212FSMY,260.0
FTX45E,214IMFMYA,266.0
FTX45E,214SIMFMYA,396.0
FTX45E,315SIMMYA,605.0
FTX45E,BLPTHC87,610.0
FTX45E,112TMMY,245.0
FTX45E,FTX40E,40.75
FTX50E,212SFSMY,391.0
FTX50E,315IMMYA,375.0
FTX50E,110TMDY,177.5
FTX50E,212FSMY,260.0
FTX50E,214IMFMYA,266.0
FTX50E,214SIMFMYA,396.0
FTX50E,315SIMMYA,605.0
FTX50E,BLPTHC87,610.0
FTX50E,FTX40E,40.75
FTX50E,FTX45E,40.75
FTX60E,315SIMMYA,605.0
FTX60E,207EFAMY,218.5
FTX60E,S9704KR,54.25
FTX60E,313TWYA,419.0
FTX60E,313TWMYA,402.0
FTX60E,212EFTXY,459.0
FTX60E,212FSMY,260.0
FTX60E,211SFY,377.0
FTX60E,212SFSMY,391.0
FTX60E,211FSY,246.0
FTX60E,212SFMY,391.0
FTX60E,S9706KRA,51.25
FTX60E,313SYA,685.0
FTX60E,TW381,56.25
FTX60E,TW401,61.0
GF22,208EPIT,403.0
GF22,112TMMY,245.0
GF22,S9706KRA,51.25
GF22,208EFAY,227.0
GF22,209EFTXBY,344.0
GF22,TW421,68.0
GF22,211SFSY,377.0
GF22,211FSY,246.0
GF22,206EFABL,250.25
GF22,TW441,81.75
GF22,PIT120,94.25
GF22,TW401,61.0
GF22,TW381,56.25
GF22,IMM360,68.25
GF22,STX70E,64.5
GF22,TW481,95.0
GF22,TMD8,18.2
GF22,FABLM5E,39.75
GF22,SAM19E,79.25
GF22,F161,20.75
GF22,SA16E,31.25
GF22,FAML6E,39.0
GF22,FLE140A,18.85
GF22,FA12LE,45.75
GF22,FRX181,68.25
IMM120A,212IMFMSYA,272.0
IMM120A,212SFSMY,391.0
IMM120A,315IMMYA,375.0
IMM120A,110TMDY,177.5
IMM120A,212FSMY,260.0
IMM120A,214IMFMYA,266.0
IMM120A,214SIMFMYA,396.0
IMM120A,315SIMMYA,605.0
IMM120A,BLPTHC87,610.0
IMM120A,IMM130A,22.8
IMM200,110TMDY,177.5
IMM200,212FSMY,260.0
IMM200,214IMFMYA,266.0
IMM200,214SIMFMYA,396.0
IMM200,315SIMMYA,605.0
IMM200,BLPTHC87,610.0
IMM200,IMM210,27.75
IMM200,IMM240,33.75
IMM200,IMM220,30.5
IMM200,IMM230,33.75
IMM210,110TMDY,177.5
IMM210,212FSMY,260.0
IMM210,214IMFMYA,266.0
IMM210,214SIMFMYA,396.0
IMM210,315SIMMYA,605.0
IMM210,BLPTHC87,610.0
IMM210,IMM240,33.75
IMM210,IMM230,33.75
IMM210,IMM220,30.5
IMM210,IMM200,26.75
IMM220,110TMDY,177.5
IMM220,212FSMY,260.0
IMM220,214IMFMYA,266.0
IMM220,214SIMFMYA,396.0
IMM220,315SIMMYA,605.0
IMM220,BLPTHC87,610.0
IMM220,IMM210,27.75
IMM220,IMM240,33.75
IMM220,IMM230,33.75
IMM220,IMM200,26.75
IMM230,110TMDY,177.5
IMM230,212FSMY,260.0
IMM230,214IMFMYA,266.0
IMM230,214SIMFMYA,396.0
IMM230,315SIMMYA,605.0
IMM230,BLPTHC87,610.0
IMM230,IMM210,27.75
IMM230,IMM240,33.75
IMM230,IMM220,30.5
IMM230,IMM200,26.75
IMM240,110TMDY,177.5
IMM240,212FSMY,260.0
IMM240,214IMFMYA,266.0
IMM240,214SIMFMYA,396.0
IMM240,315SIMMYA,605.0
IMM240,BLPTHC87,610.0
IMM240,IMM210,27.75
IMM240,IMM220,30.5
IMM240,IMM200,26.75
IMM240,IMM230,33.75
IMM360,212SFSMY,391.0
IMM360,212FSMY,260.0
IMM360,208EPIT,403.0
IMM360,S9711KA,55.5
IMM360,112TMMY,245.0
IMM360,207EFAMY,218.5
IMM360,211FSY,246.0
IMM360,206EFABLM,257.5
IMM360,S9706KRA,51.25
IMM360,211SFSY,377.0
IMM360,208EFAY,227.0
IMM360,PIT120,94.25
IMM360,209EFTXBY,344.0
IMM360,206EFABL,250.25
IMM360,TWM30,57.0
IMM360,TW421,68.0
IMM360,TW401,61.0
IMM360,TW381,56.25
IMM360,TWM32,63.5
IMM360,GF22,21.5
IMM360,TW441,81.75
IMM360,F161,20.75
IMM360,TMD8,18.2
IMM360,FABLM5E,39.75
IMM360,TW481,95.0
IMM360,STX70E,64.5
IMM360,FAML6E,39.0
IMM360,FLE140A,18.85
IMM360,SAM19E,79.25
IMM360,FA12LE,45.75
IMM360,FRX181,68.25
IMM360,SA16E,31.25
PIT120,212EFTXY,459.0
PIT120,211FSY,246.0
PIT120,211SFSY,377.0
PIT120,S9704KR,54.25
PIT120,120STTM,462.0
PIT120,208EFAY,227.0
PIT120,112TMMY,245.0
PIT120,124STTMM,600.0
PIT120,S9706KRA,51.25
PIT120,206EFABL,250.25
PIT120,TW401,61.0
PIT120,TW381,56.25
PIT120,209EFTXBY,344.0
PIT120,IMM360,68.25
PIT120,TW481,95.0
PIT120,TMD8,18.2
PIT120,F161,20.75
PIT120,STX70E,64.5
PIT120,FABLM5E,39.75
PIT120,SAM19E,79.25
PIT120,GF22,21.5
PIT120,FLE140A,18.85
PIT120,FAML6E,39.0
PIT120,SA16E,31.25
PIT120,FA12LE,45.75
PIT120,FRX181,68.25
S6106KA,212FSMY,260.0
S6106KA,214IMFMYA,266.0
S6106KA,214SIMFMYA,396.0
S6106KA,315SIMMYA,605.0
S6106KA,BLPTHC87,610.0
S6106KA,211SFY,377.0
S6106KA,S9706KRA,51.25
S6106KA,110STMDY,284.0
S6106KA,211FY,246.0
S6106KA,110TMDY,177.5
S9704KA,313SIMA,620.0
S9704KA,315IMMYA,375.0
S9704KA,110STMY,284.0
S9704KA,211FSY,246.0
S9704KA,S9706KRA,51.25
S9704KA,207EFAMY,218.5
S9704KA,311IMYA,296.0
S9704KA,211SFSY,377.0
S9704KA,112TMMY,245.0
S9704KA,212SFSMY,391.0
S9704KA,212EFTXY,459.0
S9704KA,212FSMY,260.0
S9704KA,315SIMMYA,605.0
S9704KA,BLPTHC87,610.0
S9704KA,313SWMYA,398.0
S9704KA,SFSM7,29.5
S9704KA,FSM71,21.35
S9704KA,TW381,56.25
S9704KA,SFSM6,29.5
S9704KA,FSM61,21.35
S9704KA,SW401,61.25
S9704KA,TW401,61.0
S9704KA,SWM101A,28.5
S9704KA,SWM111A,28.5
S9704KA,SIMM320,71.75
S9704KA,TWM32,63.5
S9704KA,SIMM300,67.0
S9704KA,SIMM360,77.25
S9704KA,SW381,56.25
S9704KA,STMM5,30.0
S9704KA,TMM5,20.8
S9704KA,TWM30,57.0
S9704KA,SIMM340,75.75
S9704KA,TTX25E,40.0
S9704KA,TTX20E,40.0
S9704KA,TTX15E,40.0
S9704KR,313TWMYA,402.0
S9704KR,110TMY,177.5
S9704KR,313SWYA,429.0
S9704KR,211FSY,246.0
S9704KR,211EFAMY,420.0
S9704KR,212FSMY,260.0
S9704KR,212EFTXY,459.0
S9704KR,207EFTXY,272.0
S9704KR,112STMMY,355.0
S9704KR,BLPTHC87,610.0
S9704KR,112TMMY,245.0
S9704KR,207EFAMY,218.5
S9704KR,110TMDY,177.5
S9704KR,212SFSMY,391.0
S9704KR,S9711KA,55.5
S9704KR,315IMMYA,375.0
S9704KR,315SIMMYA,605.0
S9704KR,TW381,56.25
S9704KR,208EPIT,403.0
S9704KR,211SFSY,377.0
S9704KR,110STMY,284.0
S9704KR,313SIMA,620.0
S9704KR,211FY,246.0
S9704KR,208EFAY,227.0
S9704KR,310SIMMYA,360.0
S9704KR,111TMMDY,224.5
S9704KR,212FMY,260.0
S9704KR,311IMYA,296.0
S9704KR,SIMM300,67.0
S9704KR,313TWYA,419.0
S9704KR,214IMFMYA,266.0
S9704KR,SIMM360,77.25
S9704KR,212SIMFYA,379.0
S9704KR,214SIMFMYA,396.0
S9704KR,124STTMM,600.0
S9704KR,212IMFMSYA,272.0
S9704KR,120STTM,462.0
S9704KR,S9706KRA,51.25
S9704KR,TW401,61.0
S9704KR,TWM32,63.5
S9704KR,TWM27,44.0
S9704KR,TWM30,57.0
S9704KR,TWM25,40.25
S9704KR,TWM26,44.0
S9704KR,TWM20,31.25
S9704KR,TWM22,34.5
S9704KR,TWM24,38.25
S9704KR,TWM28,47.5
S9704KR,TW421,68.0
S9704KR,TW441,81.75
S9704KR,TWM23,37.75
S9704KR,TWM21,33.25
S9704KR,TW461,89.25
S9706KRA,313TSMYA,560.0
S9706KRA,313SWYA,429.0
S9706KRA,S9704KA,52.75
S9706KRA,TMM4,20.8
S9706KRA,211EFAMY,420.0
S9706KRA,313TWMYA,402.0
S9706KRA,BLPTHC87,610.0
S9706KRA,315SIMMYA,605.0
S9706KRA,313TWYA,419.0
S9706KRA,STMM4,30.0
S9706KRA,212EFTXY,459.0
S9706KRA,315IMMYA,375.0
S9706KRA,207EFAMY,218.5
S9706KRA,207EFTXY,272.0
S9706KRA,212FSMY,260.0
S9706KRA,110TMY,177.5
S9706KRA,112STMMY,355.0
S9706KRA,208EPIT,403.0
S9706KRA,S9711KA,55.5
S9706KRA,110TMDY,177.5
S9706KRA,212SFSMY,391.0
S9706KRA,313SIMA,620.0
S9706KRA,110STMY,284.0
S9706KRA,211FSY,246.0
S9706KRA,211SFSY,377.0
S9706KRA,SIMM360,77.25
S9706KRA,111TMMDY,224.5
S9706KRA,310SIMMYA,360.0
S9706KRA,211FY,246.0
S9706KRA,313TSYA,685.0
S9706KRA,311IMYA,296.0
S9706KRA,212SIMFYA,379.0
S9706KRA,212FMY,260.0
S9706KRA,214IMFMYA,266.0
S9706KRA,208EFAY,227.0
S9706KRA,214SIMFMYA,396.0
S9706KRA,S9704KR,54.25
S9706KRA,SIMM300,67.0
S9706KRA,212IMFMSYA,272.0
S9706KRA,112TMMY,245.0
S9706KRA,124STTMM,600.0
S9706KRA,TWM27,44.0
S9706KRA,TWM26,44.0
S9706KRA,PIT120,94.25
S9706KRA,206EFABL,250.25
S9706KRA,TW381,56.25
S9706KRA,TWM25,40.25
S9706KRA,TWM32,63.5
S9706KRA,TW401,61.0
S9706KRA,GF22,21.5
S9706KRA,209EFTXBY,344.0
S9706KRA,TWM28,47.5
S9706KRA,120STTM,462.0
S9706KRA,TWM20,31.25
S9706KRA,TW421,68.0
S9706KRA,TWM30,57.0
S9706KRA,TMD8,18.2
S9706KRA,F161,20.75
S9706KRA,IMM360,68.25
S9706KRA,TW441,81.75
S9706KRA,TW481,95.0
S9706KRA,TWM24,38.25
S9706KRA,STX70E,64.5
S9706KRA,FABLM5E,39.75
S9706KRA,TWM22,34.5
S9706KRA,TWM23,37.75
S9706KRA,FAML6E,39.0
S9706KRA,SAM19E,79.25
S9706KRA,FLE140A,18.85
S9706KRA,FTX40E,40.75
S9706KRA,FRX181,68.25
S9706KRA,FA12LE,45.75
S9706KRA,SA16E,31.25
S9706KRA,TWM21,33.25
S9706KRA,TW461,89.25
S9706KRA,FTX45E,40.75
S9711KA,313SWYA,429.0
S9711KA,211FY,246.0
S9711KA,110TMDY,177.5
S9711KA,207EFTXY,272.0
S9711KA,207EFAMY,218.5
S9711KA,208EPIT,403.0
S9711KA,112STMMY,355.0
S9711KA,211SFSY,377.0
S9711KA,212SFSMY,391.0
S9711KA,S9704KR,54.25
S9711KA,110STMY,284.0
S9711KA,212FMY,260.0
S9711KA,206EFABLM,257.5
S9711KA,S9706KRA,51.25
S9711KA,111TMMDY,224.5
S9711KA,TWM22,34.5
S9711KA,208EFAY,227.0
S9711KA,TWM20,31.25
S9711KA,BLPTHC87,610.0
S9711KA,TW401,61.0
S9711KA,TWM24,38.25
S9711KA,TWM26,44.0
S9711KA,TW381,56.25
S9711KA,TWM28,47.5
S9711KA,TWM30,57.0
S9711KA,TWM32,63.5
S9711KA,TW421,68.0
S9711KA,TW441,81.75
S9711KA,TW461,89.25
SA16E,208EPIT,403.0
SA16E,112TMMY,245.0
SA16E,S9706KRA,51.25
SA16E,211FSY,246.0
SA16E,211SFSY,377.0
SA16E,PIT120,94.25
SA16E,208EFAY,227.0
SA16E,209EFTXBY,344.0
SA16E,206EFABL,250.25
SA16E,TW401,61.0
SA16E,GF22,21.5
SA16E,TW381,56.25
SA16E,TW421,68.0
SA16E,TMD8,18.2
SA16E,IMM360,68.25
SA16E,F161,20.75
SA16E,TW441,81.75
SA16E,TW481,95.0
SA16E,FABLM5E,39.75
SA16E,FAML6E,39.0
SA16E,STX70E,64.5
SA16E,FLE140A,18.85
SA16E,FRX181,68.25
SA16E,FA12LE,45.75
SA16E,SAM19E,79.25
SAM19E,208EPIT,403.0
SAM19E,112TMMY,245.0
SAM19E,S9706KRA,51.25
SAM19E,211FSY,246.0
SAM19E,PIT120,94.25
SAM19E,208EFAY,227.0
SAM19E,211SFSY,377.0
SAM19E,TW421,68.0
SAM19E,209EFTXBY,344.0
SAM19E,206EFABL,250.25
SAM19E,TW401,61.0
SAM19E,TW441,81.75
SAM19E,TW381,56.25
SAM19E,GF22,21.5
SAM19E,TMD8,18.2
SAM19E,F161,20.75
SAM19E,IMM360,68.25
SAM19E,FABLM5E,39.75
SAM19E,TW481,95.0
SAM19E,STX70E,64.5
SAM19E,FAML6E,39.0
SAM19E,FLE140A,18.85
SAM19E,FA12LE,45.75
SAM19E,FRX181,68.25
SAM19E,SA16E,31.25
SFSM20,TMM4,20.8
SFSM20,TMM4.5,20.8
SFSM20,STMM4,30.0
SFSM20,SFSM6,29.5
SFSM20,TWM27,44.0
SFSM20,SFSM7,29.5
SFSM20,STMM4.5,30.0
SFSM20,FSM61,21.35
SFSM20,TWM25,40.25
SFSM20,FSM71,21.35
SFSM21,214IMFMYA,266.0
SFSM21,214SIMFMYA,396.0
SFSM21,315SIMMYA,605.0
SFSM21,BLPTHC87,610.0
SFSM21,212SFSMY,391.0
SFSM21,SFSM6,29.5
SFSM21,SFSM20,44.0
SFSM21,TMM4,20.8
SFSM21,STMM4,30.0
SFSM21,SFSM7,29.5
SFSM6,212SFSMY,391.0
SFSM6,TMM4,20.8
SFSM6,TMM4.5,20.8
SFSM6,SFSM20,44.0
SFSM6,TWM27,44.0
SFSM6,TWM25,40.25
SFSM6,212FSMY,260.0
SFSM6,STMM4.5,30.0
SFSM6,STMM4,30.0
SFSM6,SFSM7,29.5
SFSM6,FSM71,21.35
SFSM6,FSM61,21.35
SFSM7,110STMY,284.0
SFSM7,112STMMY,355.0
SFSM7,TMM4,20.8
SFSM7,TMM4.5,20.8
SFSM7,SFSM20,44.0
SFSM7,212SFSMY,391.0
SFSM7,313SWMYA,398.0
SFSM7,TWM27,44.0
SFSM7,TWM25,40.25
SFSM7,FSM71,21.35
SFSM7,SW381,56.25
SFSM7,STMM4.5,30.0
SFSM7,212FSMY,260.0
SFSM7,SFSM6,29.5
SFSM7,SW401,61.25
SFSM7,STMM4,30.0
SFSM7,FSM61,21.35
SFSM7,SWM101A,28.5
SFSM7,SWM111A,28.5
SFSM9,212IMFMSYA,272.0
SFSM9,212SFSMY,391.0
SFSM9,315IMMYA,375.0
SFSM9,110TMDY,177.5
SFSM9,212FSMY,260.0
