,query_sku,rec_sku,price
764,208EPIT,SGDX80BR,219.5
765,208EPIT,315SIMMYA,605.0
766,208EPIT,SGASA204CR,67.25
767,208EPIT,EC-USB-C-3A,43.25
768,208EPIT,SOEXM710,510.0
769,208EPIT,FXK3,34.25
770,209EFTXBY,IMM360,68.25
771,209EFTXBY,HBFE24,86.25
772,209EFTXBY,206EFABL,250.25
773,209EFTXBY,FCO16A,34.25
774,209EFTXBY,RTD48,198.0
775,209EFTXBY,AEM444,49.5
776,209EFTXBY,FRX181,68.25
777,209EFTXBY,FCO30A,47.0
778,209EFTXBY,F161,20.75
779,209EFTXBY,A277,10.6
780,209FUMY,F80,142.0
781,209FUMY,212SFSMY,391.0
782,209FUMY,212EFTXY,459.0
783,209FUMY,212FSMY,260.0
784,209FUMY,211FY,246.0
785,209FUMY,315IMMYA,375.0
786,209FUMY,S9706KRA,51.25
787,209FUMY,207IPFM,435.0
788,209FUMY,RXFMS606B,376.0
789,209FUMY,212IMFMSYA,272.0
790,209TFSMYA,208FRDHM,273.0
791,209TFSMYA,106IPTMMA,358.0
792,209TFSMYA,304IMX,243.0
793,209TFSMYA,312IPLM,1045.0
794,209TFSMYA,307IPLMY,640.0
795,209TFSMYA,110RTSMA,213.0
796,209TFSMYA,209TFSMYA,326.0
797,209TFSMYA,207IPFM,435.0
798,209TFSMYA,131TMPB,785.0
799,209TFSMYA,206SFSUM,473.0
800,20SSD,VS807B,379.0
801,20SSD,8HR,33.25
802,20SSD,PPC5A,61.0
803,20SSD,HSG319,53.5
804,20SSD,SQUARECOMB12,398.0
805,20SSD,95ACF,58.5
806,20SSD,GA98A,27.75
807,20SSD,OEX8B,39.75
808,20SSD,CNT6521,38.25
809,20SSD,AW1013DK,67.25
810,210AFLEY,EEPV509,433.0
811,210AFLEY,124STTMM,600.0
812,210AFLEY,315IMMYA,375.0
813,210AFLEY,EC-USB-C-3A,43.25
814,210AFLEY,BLPTHC87,610.0
815,210AFLEY,S9704KR,54.25
816,210AFLEY,111TMUSMA,650.0
817,210AFLEY,112STMMY,355.0
818,210AFLEY,112TMMY,245.0
819,210AFLEY,212SFSMY,391.0
820,210AFSP,114ATMP,407.0
821,210AFSP,144TMPB,1165.0
822,210AFSP,317MPC,935.0
823,210AFSP,317AMMPC,895.0
824,210AFSP,F10LD,81.5
825,210AFSP,F80,142.0
826,210AFSP,117TMM,495.0
827,210AFSP,317MSPC,915.0
828,210AFSP,218AFP,735.0
829,210AFSP,SEPIMMSIMMA,494.0
830,210EFTAMY,313TWMYA,402.0
831,210EFTAMY,112TMMY,245.0
832,210EFTAMY,207EFAMY,218.5
833,210EFTAMY,S9706KRA,51.25
834,210EFTAMY,313SIMA,620.0
835,210EFTAMY,315SIMMYA,605.0
836,210EFTAMY,210EFTAMY,299.0
837,210EFTAMY,212IMFMSYA,272.0
838,210EFTAMY,214SIMFMYA,396.0
839,210EFTAMY,110TMDY,177.5
840,210EFTXRY,S9706KRA,51.25
841,210EFTXRY,110TMDY,177.5
842,210EFTXRY,212FSMY,260.0
843,210EFTXRY,315SIMMYA,605.0
844,210EFTXRY,214SIMFMYA,396.0
845,210EFTXRY,214IMFMYA,266.0
846,210EFTXRY,315IMMYA,375.0
847,210EFTXRY,212IMFMSYA,272.0
848,210EFTXRY,SOEXM710,510.0
849,210EFTXRY,FXK3,34.25
850,210FCOMA,307ESAMY,320.0
851,210FCOMA,207FHRM,196.0
852,210FCOMA,305SIMMY,354.0
853,210FCOMA,210AFSP,371.0
854,210FCOMA,206ESSPKPLG2,417.0
855,210FCOMA,2003LN,171.0
856,210FCOMA,112TMMDSY,307.0
857,210FCOMA,209TFSMYA,326.0
858,210FCOMA,131TMPB,785.0
859,210FCOMA,206SFSUM,473.0
860,210FRHMA,FXK3,34.25
861,210FRHMA,FXK6,42.0
862,210FRHMA,TMXK4,27.25
863,210FRHMA,F80,142.0
864,210FRHMA,SOEXM8,41.0
865,210FRHMA,T72,115.5
866,210FRHMA,212IMFMSYA,272.0
867,210FRHMA,FXK11,53.5
868,210FRHMA,OEX8B,39.75
869,210FRHMA,224SFFSMFR,690.0
870,210FRXM,208CCP,50.5
871,210FRXM,A159,55.5
872,210FRXM,1412A,53.0
873,210FRXM,2420A,83.75
874,210FRXM,A127,45.5
875,210FRXM,ACT1370,41.5
876,210FRXM,30SSD,18.3
877,210FRXM,A98M,66.5
878,210FRXM,340SSDP,22.3
879,210FRXM,A98A,62.25
880,210IMFSYA,IPF800B,70.25
881,210IMFSYA,304IMX,243.0
882,210IMFSYA,SOEXM710,510.0
883,210IMFSYA,HSG319,53.5
884,210IMFSYA,FBST338,43.25
885,210IMFSYA,212SIMFYA,379.0
886,210IMFSYA,TMXK4,27.25
887,210IMFSYA,SGASA204CR,67.25
888,210IMFSYA,SGDX80BR,219.5
889,210IMFSYA,PPC710BK,318.0
890,211EFAMY,224SFFSMFR,690.0
891,211EFAMY,S9706KRA,51.25
892,211EFAMY,OEXM80B,39.75
893,211EFAMY,214IMFMYA,266.0
894,211EFAMY,SOEXM710,510.0
895,211EFAMY,110TMDY,177.5
896,211EFAMY,TMXK2,20.95
897,211EFAMY,SOEXM8,41.0
898,211EFAMY,F80,142.0
899,211EFAMY,214SIMFMYA,396.0
900,211FCOA,110TMDY,177.5
901,211FCOA,110STMDY,284.0
902,211FCOA,OEX8B,39.75
903,211FCOA,OEX711B,645.0
904,211FCOA,OEX10B,39.75
905,211FCOA,RXFS605B,296.0
906,211FCOA,OEXM713B,700.0
907,211FCOA,VS807B,379.0
908,211FCOA,SOXRRM710A,575.0
909,211FCOA,OEXM710B,490.0
910,211FSSY,OEX8B,39.75
911,211FSSY,110TMDY,177.5
912,211FSSY,OEX10B,39.75
913,211FSSY,OEXM80B,39.75
914,211FSSY,SOEXM710,510.0
915,211FSSY,110STMDY,284.0
916,211FSSY,OEXM90B,41.0
917,211FSSY,RXFS605B,296.0
918,211FSSY,SGASA204CR,67.25
919,211FSSY,FXK3,34.25
920,211FSY,211FSY,246.0
921,211FSY,S9706KRA,51.25
922,211FSY,SGASA204CR,67.25
923,211FSY,F80,142.0
924,211FSY,SGT4BR,46.0
925,211FSY,317MSPC,915.0
926,211FSY,TMXK60,28.75
927,211FSY,112TMMY,245.0
928,211FSY,110STMY,284.0
929,211FSY,211SFSY,377.0
930,211FY,F80,142.0
931,211FY,211FY,246.0
932,211FY,T72,115.5
933,211FY,106TMUSA,356.0
934,211FY,HSG319,53.5
935,211FY,110STMDY,284.0
936,211FY,EC-USB-C-3A,43.25
937,211FY,110TMDY,177.5
938,211FY,AHCS1,22.65
939,211FY,PPC104LA,31.25
940,211SFSY,TMXK60,28.75
941,211SFSY,SGASA204CR,67.25
942,211SFSY,F80,142.0
943,211SFSY,S9706KRA,51.25
944,211SFSY,211SFSY,377.0
945,211SFSY,212SFSMY,391.0
946,211SFSY,OEXM90B,41.0
947,211SFSY,112TMMY,245.0
948,211SFSY,211FSY,246.0
949,211SFSY,EC-USB-C-3A,43.25
950,211SFY,F80,142.0
951,211SFY,T72,115.5
952,211SFY,EC-USB-C-3A,43.25
953,211SFY,HSG319,53.5
954,211SFY,OEX8B,39.75
955,211SFY,96ACF,59.5
956,211SFY,FXK6,42.0
957,211SFY,110STMDY,284.0
958,211SFY,OEX711B,645.0
959,211SFY,F4LB,66.5
960,212EFTAY,110TMDY,177.5
961,212EFTAY,SOEXM710,510.0
962,212EFTAY,SOEXM8,41.0
963,212EFTAY,OEXM90B,41.0
964,212EFTAY,OEXM80B,39.75
965,212EFTAY,110STMDY,284.0
966,212EFTAY,SOEX710,497.0
967,212EFTAY,OEX10B,39.75
968,212EFTAY,SOEXM9,42.0
969,212EFTAY,OEX8B,39.75
970,212EFTXY,FXK6,42.0
971,212EFTXY,FXK3,34.25
972,212EFTXY,SOEXM710,510.0
973,212EFTXY,212EFTXY,459.0
974,212EFTXY,212SFSMY,391.0
975,212EFTXY,SOEXM8,41.0
976,212EFTXY,UPT35,30.75
977,212EFTXY,CSA8CR,40.25
978,212EFTXY,HSG319,53.5
979,212EFTXY,SOEXM9,42.0
980,212FMY,F80,142.0
981,212FMY,EC-USB-C-3A,43.25
982,212FMY,212FMY,260.0
983,212FMY,FXK3,34.25
984,212FMY,FXK6,42.0
985,212FMY,SGASA204CR,67.25
986,212FMY,PPC710BK,318.0
987,212FMY,212SFSMY,391.0
988,212FMY,211SFSY,377.0
989,212FMY,FU8A,67.0
990,212FSMSY,206AFX,236.5
991,212FSMSY,304IMX,243.0
992,212FSMSY,F80,142.0
993,212FSMSY,SHX80B,298.0
994,212FSMSY,120STTM,462.0
995,212FSMSY,106BTMX,160.5
996,212FSMSY,110TMY,177.5
997,212FSMSY,FXK6,42.0
998,212FSMSY,T72,115.5
999,212FSMSY,FHLLF80,215.0
1000,212FSMY,SGT4BR,46.0
1001,212FSMY,S9706KRA,51.25
1002,212FSMY,F80,142.0
1003,212FSMY,UPT35,30.75
1004,212FSMY,HBBD24,137.5
1005,212FSMY,SPBS704AR,274.0
1006,212FSMY,SOEXM710,510.0
1007,212FSMY,UIM225,28.75
1008,212FSMY,212FSMY,260.0
1009,212FSMY,212EFTXY,459.0
1010,212IMFMSYA,212IMFMSYA,272.0
1011,212IMFMSYA,212SIMFYA,379.0
1012,212IMFMSYA,214IMFMYA,266.0
1013,212IMFMSYA,214SIMFMYA,396.0
1014,212IMFMSYA,SGASA204CR,67.25
1015,212IMFMSYA,S9706KRA,51.25
1016,212IMFMSYA,212EFTXY,459.0
1017,212IMFMSYA,AWS13,65.0
1018,212IMFMSYA,TMXK2,20.95
1019,212IMFMSYA,PPC710BK,318.0
1020,212SFMY,211SFSY,377.0
1021,212SFMY,211FY,246.0
1022,212SFMY,F80,142.0
1023,212SFMY,212SFSMY,391.0
1024,212SFMY,EC-USB-C-3A,43.25
1025,212SFMY,BP16B,54.5
1026,212SFMY,212FMY,260.0
1027,212SFMY,SXK5,47.75
1028,212SFMY,212FSMY,260.0
1029,212SFMY,SGASA204CR,67.25
1030,212SFSMY,SGA173BR,37.75
1031,212SFSMY,HBBD24,137.5
1032,212SFSMY,212SFSMY,391.0
1033,212SFSMY,TMXK60,28.75
1034,212SFSMY,SPBS704AR,274.0
1035,212SFSMY,SGDMRC44B,100.0
1036,212SFSMY,UPT35,30.75
1037,212SFSMY,PWC6,30.75
1038,212SFSMY,207EFAMY,218.5
1039,212SFSMY,PL400B,235.5
1040,212SIMFYA,212SIMFYA,379.0
1041,212SIMFYA,214IMFMYA,266.0
1042,212SIMFYA,212IMFMSYA,272.0
1043,212SIMFYA,214SIMFMYA,396.0
1044,212SIMFYA,315IMMYA,375.0
1045,212SIMFYA,208EFAY,227.0
1046,212SIMFYA,S9706KRA,51.25
1047,212SIMFYA,315SIMMYA,605.0
1048,212SIMFYA,212EFTXY,459.0
1049,212SIMFYA,110TMDY,177.5
1050,213AFLEY,S9706KRA,51.25
1051,213AFLEY,SOEXM710,510.0
1052,213AFLEY,SOEXM9,42.0
1053,213AFLEY,315SIMMYA,605.0
1054,213AFLEY,212FSMY,260.0
1055,213AFLEY,214IMFMYA,266.0
1056,213AFLEY,SOEXM8,41.0
1057,213AFLEY,214SIMFMYA,396.0
1058,213AFLEY,313TWMYA,402.0
1059,213AFLEY,110TMDY,177.5
1060,213TFSYA,204FXKLA,387.0
1061,213TFSYA,CJ2001P,337.0
1062,213TFSYA,207IMFLE,136.5
1063,213TFSYA,E1020,205.5
1064,213TFSYA,210FRHMA,292.0
1065,213TFSYA,ASTFUN19KIT,123.0
1066,213TFSYA,207IPSFM,429.0
1067,213TFSYA,CSSD1R,76.0
1068,213TFSYA,TAP1,492.0
1069,213TFSYA,PHG1055BK,325.0
1070,214IMFMYA,214IMFMYA,266.0
1071,214IMFMYA,PPC710BK,318.0
1072,214IMFMYA,214SIMFMYA,396.0
1073,214IMFMYA,212IMFMSYA,272.0
1074,214IMFMYA,SOEXM8,41.0
1075,214IMFMYA,SGASA204CR,67.25
1076,214IMFMYA,SOEXM710,510.0
1077,214IMFMYA,S9706KRA,51.25
1078,214IMFMYA,212SIMFYA,379.0
1079,214IMFMYA,315SIMMYA,605.0
1080,214SFY,F80,142.0
1081,214SFY,T72,115.5
1082,214SFY,61CF,58.5
1083,214SFY,OEX8B,39.75
1084,214SFY,FXK6,42.0
1085,214SFY,EC-USB-C-3A,43.25
1086,214SFY,110TMDY,177.5
1087,214SFY,110STMDY,284.0
1088,214SFY,FXK3,34.25
1089,214SFY,211FY,246.0
1090,214SIMFMYA,214SIMFMYA,396.0
1091,214SIMFMYA,212IMFMSYA,272.0
1092,214SIMFMYA,214IMFMYA,266.0
1093,214SIMFMYA,PPC710BK,318.0
1094,214SIMFMYA,212SIMFYA,379.0
1095,214SIMFMYA,SGASA204CR,67.25
1096,214SIMFMYA,SOEXM710,510.0
1097,214SIMFMYA,SOEXM8,41.0
1098,214SIMFMYA,S9706KRA,51.25
1099,214SIMFMYA,SOEXM9,42.0
1100,218AFP,HSG319,53.5
1101,218AFP,GFAT1E,20.8
1102,218AFP,GSAF1F,27.0
1103,218AFP,218AFP,735.0
1104,218AFP,S8,85.5
1105,218AFP,VSG6LN,42.0
1106,218AFP,112TMMY,245.0
1107,218AFP,SRP3A,82.0
1108,218AFP,PPC710BK,318.0
1109,218AFP,SRP4,86.25
1110,218AFSP,RXFS605B,296.0
1111,218AFSP,2006IT,153.0
1112,218AFSP,2420A,83.75
1113,218AFSP,14V,88.75
1114,218AFSP,A127,45.5
1115,218AFSP,A159,55.5
1116,218AFSP,A129,46.75
1117,218AFSP,A98A,62.25
1118,218AFSP,A36A,134.5
1119,218AFSP,7031A,45.5
1120,222AFSMP,S9704KA,52.75
1121,222AFSMP,317AMMPC,895.0
1122,222AFSMP,PL400B,235.5
1123,222AFSMP,144TMPB,1165.0
1124,222AFSMP,SGT4BR,46.0
1125,222AFSMP,222SFFSFR,660.0
1126,222AFSMP,PPC710BK,318.0
1127,222AFSMP,222AFSMP,965.0
1128,222AFSMP,F80,142.0
1129,222AFSMP,218AFP,735.0
1130,222AFSP,PL400B,235.5
1131,222AFSP,GSAF1F,27.0
1132,222AFSP,PPC710BK,318.0
1133,222AFSP,10MA,19.25
1134,222AFSP,SGDX80BR,219.5
1135,222AFSP,A2A,22.5
1136,222AFSP,GFAT1E,20.8
1137,222AFSP,RULER601,19.35
1138,222AFSP,FBST338,43.25
1139,222AFSP,HSG319,53.5
1140,2420A,14V,88.75
1141,2420A,14V12,92.0
1142,2420A,1412A,53.0
1143,2420A,A106,50.25
1144,2420A,7031A,45.5
1145,2420A,2006IT,153.0
1146,2420A,10SSD,12.55
1147,2420A,2420A,83.75
1148,2420A,30SSD,18.3
1149,2420A,20SSD,15.5
1150,29ACF,110TMDY,177.5
1151,29ACF,PPC710BK,318.0
1152,29ACF,PL400B,235.5
1153,29ACF,FBST338,43.25
1154,29ACF,OEXM80B,39.75
1155,29ACF,SGASA204CR,67.25
1156,29ACF,OEXM90B,41.0
1157,29ACF,SGDX80BR,219.5
1158,29ACF,F80,142.0
1159,29ACF,FXK6,42.0
1160,303SXWKL,OEXSM710B,455.0
1161,303SXWKL,112TMMDSY,307.0
1162,303SXWKL,110RTSMA,213.0
1163,303SXWKL,2003LN,171.0
1164,303SXWKL,207FHRM,196.0
1165,303SXWKL,131TMPB,785.0
1166,303SXWKL,OEXLM710B,630.0
1167,303SXWKL,BTK7A,449.0
1168,303SXWKL,210FRHMA,292.0
1169,303SXWKL,ECUHD218,379.0
1170,304IMX,212IMFMSYA,272.0
1171,304IMX,212SIMFYA,379.0
1172,304IMX,110TMDY,177.5
1173,304IMX,S9706KRA,51.25
1174,304IMX,212EFTXY,459.0
1175,304IMX,214IMFMYA,266.0
1176,304IMX,PPC710BK,318.0
1177,304IMX,214SIMFMYA,396.0
1178,304IMX,212SFSMY,391.0
1179,304IMX,TMXK2,20.95
1180,305ASX,224SFFSMFR,690.0
1181,305ASX,F80,142.0
1182,305ASX,SOEXM710,510.0
1183,305ASX,S9706KRA,51.25
1184,305ASX,OEXM80B,39.75
1185,305ASX,FXK6,42.0
1186,305ASX,214SIMFMYA,396.0
1187,305ASX,222SFFSFR,660.0
1188,305ASX,214IMFMYA,266.0
1189,305ASX,RXFMS606B,376.0
1190,305SIMMY,PPC710BK,318.0
1191,305SIMMY,F80,142.0
1192,305SIMMY,212FSMY,260.0
1193,305SIMMY,212SFSMY,391.0
1194,305SIMMY,BLPTHC87,610.0
1195,305SIMMY,FX80B,179.5
1196,305SIMMY,FXK11,53.5
1197,305SIMMY,SGA173BR,37.75
1198,305SIMMY,SOEXM710,510.0
1199,305SIMMY,212EFTXY,459.0
1200,305SXWP,SOEXM8,41.0
1201,305SXWP,224SFFSMFR,690.0
1202,305SXWP,211FY,246.0
1203,305SXWP,TMXK2,20.95
1204,305SXWP,OEX8B,39.75
1205,305SXWP,SOEXM21,75.75
1206,305SXWP,FXK6,42.0
1207,305SXWP,SOEXM9,42.0
1208,305SXWP,FXK3,34.25
1209,305SXWP,SOEXM22,84.25
1210,305TSKTA,BTG8,43.75
1211,305TSKTA,218AFP,735.0
1212,305TSKTA,13ELECTBP14KIT,955.0
1213,305TSKTA,SHP2KT,64.5
1214,305TSKTA,208FRDHM,273.0
1215,305TSKTA,OFSKIT,191.5
1216,305TSKTA,110RTSMA,213.0
1217,305TSKTA,PBN500,62.25
1218,305TSKTA,XFRM705,590.0
1219,305TSKTA,206ESSPKPLG2,417.0
1220,307ESAMY,206SFSUM,473.0
1221,307ESAMY,209FUMY,605.0
1222,307ESAMY,110RTSMA,213.0
1223,307ESAMY,210FRHMA,292.0
1224,307ESAMY,208FRDHM,273.0
1225,307ESAMY,112TMMDSY,307.0
1226,307ESAMY,RXFS605B,296.0
1227,307ESAMY,OEXM260B,102.5
1228,307ESAMY,13ELECTBP14KIT,955.0
1229,307ESAMY,OEXSM710B,455.0
1230,307ESAY,OEXM240B,90.25
1231,307ESAY,OEX10B,39.75
1232,307ESAY,OEX8B,39.75
1233,307ESAY,OEXM90B,41.0
1234,307ESAY,OEXM80B,39.75
1235,307ESAY,CSA8CR,40.25
1236,307ESAY,EC-USB-C-3A,43.25
1237,307ESAY,VWB8B,74.25
1238,307ESAY,GSAF1F,27.0
1239,307ESAY,OEX36B,140.5
1240,307IPLMY,305ASX,258.0
1241,307IPLMY,103UFTS,213.5
1242,307IPLMY,305TSKTA,300.0
1243,307IPLMY,204IMXA,136.5
1244,307IPLMY,106IPTMMA,358.0
1245,307IPLMY,304IMX,243.0
1246,307IPLMY,307IPLMY,640.0
1247,307IPLMY,111TMUSMA,650.0
1248,307IPLMY,312IPLM,1045.0
1249,307IPLMY,207IPFM,435.0
1250,307IPLY,214SIMFMYA,396.0
1251,307IPLY,214IMFMYA,266.0
1252,307IPLY,212IMFMSYA,272.0
1253,307IPLY,206SFSUM,473.0
1254,307IPLY,IPF800B,70.25
1255,307IPLY,307ESAY,304.0
1256,307IPLY,FBST338,43.25
1257,307IPLY,212SIMFYA,379.0
1258,307IPLY,VWB8B,74.25
1259,307IPLY,206EFAML,236.25
1260,309SIMYA,212FSMY,260.0
1261,309SIMYA,212SFSMY,391.0
1262,309SIMYA,110TMDY,177.5
1263,309SIMYA,212IMFMSYA,272.0
1264,309SIMYA,S9706KRA,51.25
1265,309SIMYA,212SIMFYA,379.0
1266,309SIMYA,212EFTXY,459.0
1267,309SIMYA,214IMFMYA,266.0
1268,309SIMYA,214SIMFMYA,396.0
1269,309SIMYA,315IMMYA,375.0
1270,30SSD,AW1013DK,67.25
1271,30SSD,VS807B,379.0
1272,30SSD,GA98A,27.75
1273,30SSD,HSG319,53.5
1274,30SSD,F80,142.0
1275,30SSD,95ACF,58.5
1276,30SSD,YA339A,18.6
1277,30SSD,EC-USB-C-3A,43.25
1278,30SSD,HBSE10,62.75
1279,30SSD,CNT6521,38.25
1280,310IMMYA,212FSMY,260.0
1281,310IMMYA,212SFSMY,391.0
1282,310IMMYA,S9706KRA,51.25
1283,310IMMYA,313SIMA,620.0
1284,310IMMYA,PL400B,235.5
1285,310IMMYA,F80,142.0
1286,310IMMYA,BLPTHC87,610.0
1287,310IMMYA,FXK6,42.0
1288,310IMMYA,214IMFMYA,266.0
1289,310IMMYA,110TMDY,177.5
1290,310SIMMYA,313SIMA,620.0
1291,310SIMMYA,214SIMFMYA,396.0
1292,310SIMMYA,S9706KRA,51.25
1293,310SIMMYA,212EFTXY,459.0
1294,310SIMMYA,SOEXM710,510.0
1295,310SIMMYA,214IMFMYA,266.0
1296,310SIMMYA,110TMDY,177.5
1297,310SIMMYA,PPB816A,45.75
1298,310SIMMYA,GA295,21.5
1299,310SIMMYA,IPF800B,70.25
1300,310SWMYA,212SFSMY,391.0
1301,310SWMYA,F80,142.0
1302,310SWMYA,212FSMY,260.0
1303,310SWMYA,FXK6,42.0
1304,310SWMYA,211FY,246.0
1305,310SWMYA,BLPTHC87,610.0
1306,310SWMYA,315SIMMYA,605.0
1307,310SWMYA,110TMDY,177.5
1308,310SWMYA,FXK3,34.25
1309,310SWMYA,214SIMFMYA,396.0
1310,310TWMYA,FXK6,42.0
1311,310TWMYA,F80,142.0
1312,310TWMYA,OEXM80B,39.75
1313,310TWMYA,OEXM90B,41.0
1314,310TWMYA,224SFFSMFR,690.0
1315,310TWMYA,FXK3,34.25
1316,310TWMYA,EC-USB-C-3A,43.25
1317,310TWMYA,212FSMY,260.0
1318,310TWMYA,RXFMS606B,376.0
1319,310TWMYA,212SFSMY,391.0
1320,311IMFSY,212EFTXY,459.0
1321,311IMFSY,212IMFMSYA,272.0
1322,311IMFSY,212SFSMY,391.0
1323,311IMFSY,315SIMMYA,605.0
1324,311IMFSY,211SFSY,377.0
1325,311IMFSY,212SIMFYA,379.0
1326,311IMFSY,315IMMYA,375.0
1327,311IMFSY,214SIMFMYA,396.0
1328,311IMFSY,110TMDY,177.5
1329,311IMFSY,214IMFMYA,266.0
1330,311IMYA,214SIMFMYA,396.0
1331,311IMYA,214IMFMYA,266.0
1332,311IMYA,311IMYA,296.0
1333,311IMYA,212SFSMY,391.0
1334,311IMYA,212SIMFYA,379.0
1335,311IMYA,110TMDY,177.5
1336,311IMYA,212IMFMSYA,272.0
1337,311IMYA,S9706KRA,51.25
1338,311IMYA,212EFTXY,459.0
1339,311IMYA,SOEXM8,41.0
1340,312CF,312CF,100.0
1341,312CF,490CF,90.5
1342,312CF,911ACF,86.75
1343,312CF,411CF,92.75
1344,312CF,110TMDY,177.5
1345,312CF,110STMDY,284.0
1346,312CF,808CF,86.0
1347,312CF,97ACF,64.75
1348,312CF,915CF,89.5
1349,312CF,95ACF,58.5
1350,312IMM,PPC710BK,318.0
1351,312IMM,212IMFMSYA,272.0
1352,312IMM,212FSMY,260.0
1353,312IMM,214IMFMYA,266.0
1354,312IMM,315SIMMYA,605.0
1355,312IMM,214SIMFMYA,396.0
1356,312IMM,BLPTHC87,610.0
1357,312IMM,212SIMFYA,379.0
1358,312IMM,SOEXM710,510.0
1359,312IMM,313SIMA,620.0
1360,312IMMS,212SIMFYA,379.0
1361,312IMMS,214IMFMYA,266.0
1362,312IMMS,214SIMFMYA,396.0
1363,312IMMS,212IMFMSYA,272.0
1364,312IMMS,S9706KRA,51.25
1365,312IMMS,313SIMA,620.0
1366,312IMMS,315IMMYA,375.0
1367,312IMMS,SGASA204CR,67.25
1368,312IMMS,315SIMMYA,605.0
1369,312IMMS,311IMYA,296.0
1370,312IPL,206SFSUM,473.0
1371,312IPL,131TMPB,785.0
1372,312IPL,208EFTABMY,258.0
1373,312IPL,206EFAML,236.25
1374,312IPL,112TMMDSY,307.0
1375,312IPL,209FUMY,605.0
1376,312IPL,110RTSMA,213.0
1377,312IPL,207IPFM,435.0
1378,312IPL,303SXWKL,240.0
1379,312IPL,SGRHT6BR,247.0
1380,312IPLM,207IPFM,435.0
1381,312IPLM,312IPLM,1045.0
1382,312IPLM,307IPLMY,640.0
1383,312IPLM,111TMUSMA,650.0
1384,312IPLM,207IPSFM,429.0
1385,312IPLM,106IPTMMA,358.0
1386,312IPLM,106TMUSMA,359.0
1387,312IPLM,205IPF,273.0
1388,312IPLM,214SIMFMYA,396.0
1389,312IPLM,IP80D,84.75
1390,312SIMM,PPC710BK,318.0
1391,312SIMM,212FSMY,260.0
1392,312SIMM,212SIMFYA,379.0
1393,312SIMM,212IMFMSYA,272.0
1394,312SIMM,BLPTHC87,610.0
1395,312SIMM,212SFSMY,391.0
1396,312SIMM,214SIMFMYA,396.0
1397,312SIMM,SOEXM710,510.0
1398,312SIMM,SGASA204CR,67.25
1399,312SIMM,214IMFMYA,266.0
1400,313SIMA,212IMFMSYA,272.0
1401,313SIMA,214IMFMYA,266.0
1402,313SIMA,214SIMFMYA,396.0
1403,313SIMA,313SIMA,620.0
1404,313SIMA,S9706KRA,51.25
1405,313SIMA,212EFTXY,459.0
1406,313SIMA,110TMDY,177.5
1407,313SIMA,BLPTHC87,610.0
1408,313SIMA,212SFSMY,391.0
1409,313SIMA,315SIMMYA,605.0
1410,313SMYA,FXK6,42.0
1411,313SMYA,F80,142.0
1412,313SMYA,212FSMY,260.0
1413,313SMYA,212SFSMY,391.0
1414,313SMYA,FXK3,34.25
1415,313SMYA,EC-USB-C-3A,43.25
1416,313SMYA,OEX10B,39.75
1417,313SMYA,OEXM90B,41.0
1418,313SMYA,211FY,246.0
1419,313SMYA,OEXM80B,39.75
1420,313SWMYA,F80,142.0
1421,313SWMYA,212SFSMY,391.0
1422,313SWMYA,BLPTHC87,610.0
1423,313SWMYA,211FY,246.0
1424,313SWMYA,212FSMY,260.0
1425,313SWMYA,FXK6,42.0
1426,313SWMYA,OEXM80B,39.75
1427,313SWMYA,110TMDY,177.5
1428,313SWMYA,EC-USB-C-3A,43.25
1429,313SWMYA,FXK3,34.25
1430,313SWYA,212SFSMY,391.0
1431,313SWYA,FXK3,34.25
1432,313SWYA,FXK6,42.0
1433,313SWYA,F80,142.0
1434,313SWYA,212FSMY,260.0
1435,313SWYA,SXK5,47.75
1436,313SWYA,OEX10B,39.75
1437,313SWYA,313SWYA,429.0
1438,313SWYA,EC-USB-C-3A,43.25
1439,313SWYA,211FY,246.0
1440,313SYA,FXK6,42.0
1441,313SYA,211FY,246.0
1442,313SYA,FXK3,34.25
1443,313SYA,PPC710BK,318.0
1444,313SYA,F80,142.0
1445,313SYA,OEX8B,39.75
1446,313SYA,OEX10B,39.75
1447,313SYA,1650,96.0
1448,313SYA,SGASA204CR,67.25
1449,313SYA,212FMY,260.0
1450,313TSMYA,F80,142.0
1451,313TSMYA,224SFFSMFR,690.0
1452,313TSMYA,212FSMY,260.0
1453,313TSMYA,FXK6,42.0
1454,313TSMYA,OEXM80B,39.75
1455,313TSMYA,FXK3,34.25
1456,313TSMYA,222SFFSFR,660.0
1457,313TSMYA,212SFSMY,391.0
1458,313TSMYA,214SIMFMYA,396.0
1459,313TSMYA,313TSMYA,560.0
1460,313TSYA,F80,142.0
1461,313TSYA,FXK6,42.0
1462,313TSYA,212SFSMY,391.0
1463,313TSYA,212FSMY,260.0
1464,313TSYA,SXK5,47.75
1465,313TSYA,OEXM80B,39.75
1466,313TSYA,112TMMY,245.0
1467,313TSYA,211SFSY,377.0
1468,313TSYA,224SFFSMFR,690.0
1469,313TSYA,211FY,246.0
1470,313TWMYA,F80,142.0
1471,313TWMYA,212FSMY,260.0
1472,313TWMYA,110TMY,177.5
1473,313TWMYA,313TWYA,419.0
1474,313TWMYA,OEXM80B,39.75
1475,313TWMYA,212SFSMY,391.0
1476,313TWMYA,211FY,246.0
1477,313TWMYA,FXK6,42.0
1478,313TWMYA,224SFFSMFR,690.0
1479,313TWMYA,S9706KRA,51.25
1480,313TWYA,F80,142.0
