item_sku,rec_sku,category,rec_category
BTG8,LSR1580,Job Specific Tools,Job Specific Tools
BTG8,UTS105A,Job Specific Tools,Job Specific Tools
BTG8,TDG1,Job Specific Tools,Job Specific Tools
BTG8,S3624,Job Specific Tools,Job Specific Tools
BTG8,LSR1000EXT,Job Specific Tools,Job Specific Tools
BTG8,TPGDL2000,Job Specific Tools,Job Specific Tools
BTG8,BTG9,Job Specific Tools,Job Specific Tools
LDTF2,LDT8,Fuel and Engine Systems,Fuel and Engine Systems
LDTF2,LDT6,Fuel and Engine Systems,Fuel and Engine Systems
LDTF2,EEPV503,Fuel and Engine Systems,Fuel and Engine Systems
LDTF2,ACT1370,Fuel and Engine Systems,Fuel and Engine Systems
LDTF2,EEPV509,Fuel and Engine Systems,Fuel and Engine Systems
LDTF2,LDT3730,Fuel and Engine Systems,Fuel and Engine Systems
LDTF2,TM84,Fuel and Engine Systems,Fuel and Engine Systems
LDTF2,TM83A,Fuel and Engine Systems,Fuel and Engine Systems
LDTF2,YA4000B,Fuel and Engine Systems,Fuel and Engine Systems
FZ4B,FZ7A,Testing and Electronics,Testing and Electronics
FZ4B,MTTL433,Testing and Electronics,Testing and Electronics
FZ4B,EEDM596FK,Testing and Electronics,Testing and Electronics
FZ4B,MTTL300,Testing and Electronics,Testing and Electronics
FZ4B,EECT200,Testing and Electronics,Testing and Electronics
FZ4B,EECT424HD,Testing and Electronics,Testing and Electronics
FZ4B,MTIND683A,Testing and Electronics,Testing and Electronics
FZ4B,EECT900,Testing and Electronics,Testing and Electronics
FZ4B,EECT400,Testing and Electronics,Testing and Electronics
FZ4B,EECT413,Testing and Electronics,Testing and Electronics
HP650M,LSR1450,Job Specific Tools,Job Specific Tools
HP650M,B1356E,Job Specific Tools,Job Specific Tools
HP650M,LSR1000EXT,Job Specific Tools,Job Specific Tools
HP650M,BTCP500,Job Specific Tools,Job Specific Tools
HP650M,BTCP600,Job Specific Tools,Job Specific Tools
HP650M,TDG2,Job Specific Tools,Job Specific Tools
HP650M,YAKS42,Job Specific Tools,Job Specific Tools
HP650M,PBFT50R,Job Specific Tools,Job Specific Tools
HP650M,TR117O,Job Specific Tools,Job Specific Tools
HP650M,YA4050B,Job Specific Tools,Job Specific Tools
SDMEXT19K,SDMT25D,"Screwdrivers, Nut Drivers & Keys","Screwdrivers, Nut Drivers & Keys"
SDMEXT19K,SDMT20D,"Screwdrivers, Nut Drivers & Keys","Screwdrivers, Nut Drivers & Keys"
SDMEXT19K,BTWS,"Screwdrivers, Nut Drivers & Keys","Screwdrivers, Nut Drivers & Keys"
SDMEXT19K,TMBS8A,"Screwdrivers, Nut Drivers & Keys","Screwdrivers, Nut Drivers & Keys"
SDMEXT19K,AWMCG1600B,"Screwdrivers, Nut Drivers & Keys","Screwdrivers, Nut Drivers & Keys"
SDMEXT19K,SGDMRC108A,"Screwdrivers, Nut Drivers & Keys","Screwdrivers, Nut Drivers & Keys"
SDMEXT19K,SGDMRCE44,"Screwdrivers, Nut Drivers & Keys","Screwdrivers, Nut Drivers & Keys"
SDMEXT19K,SDMT10D,"Screwdrivers, Nut Drivers & Keys","Screwdrivers, Nut Drivers & Keys"
SDMEXT19K,AWBMCG1600,"Screwdrivers, Nut Drivers & Keys","Screwdrivers, Nut Drivers & Keys"
SDMEXT19K,BLPBTW4,"Screwdrivers, Nut Drivers & Keys","Screwdrivers, Nut Drivers & Keys"
GA295,TPM16,General Hand Tools,General Hand Tools
GA295,TPM16EM,General Hand Tools,General Hand Tools
GA295,PK53A,General Hand Tools,General Hand Tools
GA295,FB360C,General Hand Tools,General Hand Tools
GA295,SR40K,General Hand Tools,General Hand Tools
GA295,PT5C,General Hand Tools,General Hand Tools
GA295,HSG319,General Hand Tools,General Hand Tools
GA295,UIM2FL,General Hand Tools,General Hand Tools
GA295,GA294,General Hand Tools,General Hand Tools
GA295,UPT2FL,General Hand Tools,General Hand Tools
